0,join,(RA027) Neach-freagairt,All,,
0.083736,join,(QA027) Neach-tadhail,All,,
0.195657,join,QASumBot,All,,
0.228959,set_text,(slurk server),All,,
0.248441,text_message,QASumBot,All,**Fàilte don sgrùdadh QASum!**,
0.279874,set_html,(slurk server),All,,
0.316724,set_text,(slurk server),All,,
0.34641,set_html,(slurk server),All,,
0.446744,set_html,(slurk server),All,Towie Ball,
0.505051,text_message,QASumBot,(RA027) Neach-freagairt,Tha (QA027) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
0.535765,set_html,(slurk server),All,Towie Ball,
0.598145,set_text,(slurk server),All,,
0.615715,set_html,(slurk server),All,,
0.637986,set_text,(slurk server),All,,
0.662071,set_html,(slurk server),All,,
0.732145,text_message,QASumBot,All,"Airson an sgrùdaidh seo, nì thu còmhradh ri neach eile mu thaisbeanadh aig taigh-tasgaidh. An uairsin, bheir thu geàrr-chunntas air na bhruidhinn thu seachad",
1.233963,text_message,QASumBot,All,Cuir a-steach `/tòiseachadh` gus an deuchainn a thòiseachadh.,
24.806446,command,(RA027) Neach-freagairt,All,toiseachadh,
25.329499,text_message,QASumBot,(RA027) Neach-freagairt,A-nis a' feitheamh ris a' chompanach agad `/tòiseachadh` a thaipeadh.,
36.330132,command,(QA027) Neach-tadhail,All,tòiseachadh,
36.351942,text_message,QASumBot,All,Math fhèin! Tòisichidh an còmhradh a-nis.,task_start
36.379803,set_html,(slurk server),All,Towie Ball,
36.454083,set_html,(slurk server),All,Towie Ball,
36.534419,set_text,(slurk server),All,,
36.556634,set_html,(slurk server),All,,
36.570013,set_text,(slurk server),All,,
36.585319,set_html,(slurk server),All,,
62.405033,text_message,(RA027) Neach-freagairt,All,Feasgar math.  De bu toil leibh faighinn a-mach?,
99.598015,text_message,(QA027) Neach-tadhail,All,Dè 'n seòrsa rud a tha seo?,
114.223856,text_message,(RA027) Neach-freagairt,All,'Se ball cloiche snaighte a th' ann.,
180.879628,text_message,(QA027) Neach-tadhail,All,Taing. Agus cuin a chaidh a dhèanamh?,
203.334073,text_message,(RA027) Neach-freagairt,All,Tha e gu math sean.  Tha e a' dol air ais corr is 5000 bliadhna!,
258.807088,text_message,(QA027) Neach-tadhail,All,Wow! Càit às an tàinig am ball?,
273.754848,text_message,(RA027) Neach-freagairt,All,A Siorrachd Obar Dheathain.,
343.117984,text_message,(QA027) Neach-tadhail,All,Taing. Agus ciamar a chleadh daoine am ball? An robh pìos ealain a th' ann?,
450.913288,text_message,(RA027) Neach-freagairt,All,Chan eil luchd-eolais cinnteach.  Tha iad a' smaointinn 's docha gur e armachd eireachdail a bh' ann a bhiodh a' toirt buille dorainneach don cheann!  Ach 's e a phriomh rud gur e samhla de chumhachd a bh' ann.,
516.250816,text_message,(QA027) Neach-tadhail,All,A bheil fios agad cuin a  chaidh a lorg?,
550.262819,text_message,(RA027) Neach-freagairt,All,Chaidh a lorg ann an 1860 no roimhe sin nuair a bha tuathanach a' gearradh dreana!,
636.600723,text_message,QASumBot,All,"Tha an còmhradh agad air mairsinn airson greis mu thràth. Nuair a bhios tu deiseil bruidhinn mun taisbeanadh, sgrìobh `/deiseil` gus an geàrr-chunntas a thòiseachadh.",
638.25681,text_message,(QA027) Neach-tadhail,All,A bheil pìosan eile coltach ris a' bhall seo?,
670.805076,text_message,(RA027) Neach-freagairt,All,Tha torr piosan eile coltach ris - corr is 430 - ach seo am fear as fhearr.,
681.012487,text_message,(QA027) Neach-tadhail,All,Taing!,
684.578658,command,(QA027) Neach-tadhail,All,deiseil,
684.60074,text_message,QASumBot,(QA027) Neach-tadhail,A-nis a' feitheamh ris a' chompanach agad `/tòiseachadh` a thaipeadh.,
684.62738,text_message,QASumBot,(RA027) Neach-freagairt,Tha do chompanach dhen bheachd gu bheil an còmhradh deiseil a-nis. Sgrìobh `/deiseil` ma bhios tu ag aontachadh.,
690.013317,command,(RA027) Neach-freagairt,All,deiseil,
690.032654,text_message,QASumBot,All,"Ceart gu leòr, feuch an toir thu geàrr-chunntas **a-mhàin** air an fhiosrachadh mun taisbeanadh **air an do bhruidhinn thu nur còmhradh**.",summary_start
690.055063,text_message,QASumBot,All,"Nuair a tha thu air do gheàrr-chunntas a chuir a-steach, sgrìobh `/ath` gus gluasad chun ath thaisbeanadh.",
810.869574,text_message,(RA027) Neach-freagairt,All,"Bha an neach-tadhail airson faighinn a-mach de bh' anns an rud seo (ball-cloiche), cait an deach a lorg (Siorrachd Obar Dheathainn), cuin a chaidh a lorg (1860 no roimhe), de feum a bh'ann (mi-chinnteach ach 's docha armachd) agus a bheil gin a bharrachd den aon seorsa ann (torr - corr is 430).",
