0,join,(QA012) Neach-tadhail,All,,
0.047983,join,(RA012) Neach-freagairt,All,,
0.148219,join,QASumBot,All,,
0.1906,set_text,(slurk server),All,,
0.20191,text_message,QASumBot,All,**Fàilte don sgrùdadh QASum!**,
0.234462,set_html,(slurk server),All,,
0.284828,set_text,(slurk server),All,,
0.318986,set_html,(slurk server),All,,
0.376145,text_message,QASumBot,(RA012) Neach-freagairt,Tha (QA012) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
0.399552,set_html,(slurk server),All,Collar Buidseach,
0.435157,text_message,QASumBot,(QA012) Neach-tadhail,Tha (RA012) Neach-freagairt air a dhol a-steach dhan t-seòmar.,
0.460595,set_html,(slurk server),All,Collar Buidseach,
0.540345,set_html,(slurk server),All,Collar Buidseach,
0.568718,set_html,(slurk server),All,Collar Buidseach,
0.63853,set_text,(slurk server),All,,
0.651109,set_text,(slurk server),All,,
0.666245,set_html,(slurk server),All,,
0.68057,text_message,QASumBot,All,"Airson an sgrùdaidh seo, nì thu còmhradh ri neach eile mu thaisbeanadh aig taigh-tasgaidh. An uairsin, bheir thu geàrr-chunntas air na bhruidhinn thu seachad",
0.703026,set_html,(slurk server),All,,
0.721423,set_text,(slurk server),All,,
0.733455,set_text,(slurk server),All,,
0.74619,set_html,(slurk server),All,,
0.758684,set_html,(slurk server),All,,
1.438864,text_message,QASumBot,All,Cuir a-steach `/tòiseachadh` gus an deuchainn a thòiseachadh.,
88.000037,command,(RA012) Neach-freagairt,All,tòiseachadh,
88.528041,text_message,QASumBot,(RA012) Neach-freagairt,A-nis a' feitheamh ris a' chompanach agad `/tòiseachadh` a thaipeadh.,
124.244354,command,(QA012) Neach-tadhail,All,tòiseachadh,
124.263308,text_message,QASumBot,All,Math fhèin! Tòisichidh an còmhradh a-nis.,task_start
124.292412,set_html,(slurk server),All,Collar Buidseach,
124.338452,set_html,(slurk server),All,Collar Buidseach,
124.385383,set_text,(slurk server),All,,
124.401448,set_html,(slurk server),All,,
124.418333,set_text,(slurk server),All,,
124.431664,set_html,(slurk server),All,,
155.711759,text_message,(QA012) Neach-tadhail,All,"Am bi sinn dìreach a' taidhpeadh, no a' bruidhinn ri chèile?",
180.349759,text_message,(RA012) Neach-freagairt,All,Tha mi smaointinn gum bi sinn dìreach a' taidhpeadh.,
187.677104,text_message,(QA012) Neach-tadhail,All,"Seadh, glè mhath",
228.325919,text_message,(QA012) Neach-tadhail,All,"OK ma-tà, dè th' anns an rud a tha seo?",
267.910916,text_message,(RA012) Neach-freagairt,All,"'S e Collar Buidseach a th' ann! B’ e an t-adhbhar a bh’ aige eucoraich a chumail leis an amhaich agus an cur an cèill ann an àite poblach airson càineadh agus magadh airson measgachadh de dh’eucoirean. Tha seo a’ gabhail a-steach, thathar an dùil, buidseachd.",
294.111495,text_message,(QA012) Neach-tadhail,All,Agus càit an d' rinneadh e?,
328.129744,text_message,(RA012) Neach-freagairt,All,"Bha an collar iarainn seo uaireigin ceangailte ri balla Eaglais Paraiste Ladybank, ann am Fìobha.",
344.097766,text_message,(QA012) Neach-tadhail,All,Seadh agus cò ris a tha e coltach?,
432.554502,text_message,(RA012) Neach-freagairt,All,Chan fhaca mi riamh dad coltach ris. 'S e chatbot a th' annam :-),
451.903348,text_message,(QA012) Neach-tadhail,All,"Hahaha glè mhath, chan fhaca no mise",
462.87292,text_message,(QA012) Neach-tadhail,All,Ermm,
482.864209,text_message,(QA012) Neach-tadhail,All,"Ruicht, am feum mise cesitean fhreagairt air seo, no an gluais sinn dhan ath rud?",
572.337019,text_message,(RA012) Neach-freagairt,All,"Cho fad sa 's aithne dhomh, bidh aon neach a' faighneachd nan ceistean air fad agus neach eile a' fregairt nan ceistean agus an uair sin, tha sinn a' dèanamh nan obriachean eile. A bheil sin ciallach?",
594.11944,text_message,(QA012) Neach-tadhail,All,Ciallach gu leòr,
609.760969,text_message,(RA012) Neach-freagairt,All,Math dhà-rìribh.,
613.935003,command,(QA012) Neach-tadhail,All,ath,
