0,join,(QA000) Neach-tadhail,All,,
0.081636,join,(RA000) Neach-freagairt,All,,
0.221078,join,QASumBot,All,,
0.248362,text_message,QASumBot,All,**Fàilte don sgrùdadh QASum!**,
0.277887,set_text,(slurk server),All,,
0.328337,set_html,(slurk server),All,,
0.346984,text_message,QASumBot,(QA000) Neach-tadhail,Tha (RA000) Neach-freagairt air a dhol a-steach dhan t-seòmar.,
0.430051,set_html,(slurk server),All,Bogsa snaoisein co-cheangailte ri Fionnghal NicDhòmhnaill,
0.499198,set_text,(slurk server),All,,
0.559286,set_html,(slurk server),All,Bogsa snaoisein co-cheangailte ri Fionnghal NicDhòmhnaill,
0.617062,set_html,(slurk server),All,,
0.69355,set_text,(slurk server),All,,
0.724204,set_html,(slurk server),All,,
0.745167,set_text,(slurk server),All,,
0.762582,text_message,QASumBot,All,"Airson an sgrùdaidh seo, nì thu còmhradh ri neach eile mu thaisbeanadh aig taigh-tasgaidh. An uairsin, bheir thu geàrr-chunntas air na bhruidhinn thu seachad",
0.807252,set_html,(slurk server),All,,
1.247612,text_message,QASumBot,All,Cuir a-steach `/tòiseachadh` gus an deuchainn a thòiseachadh.,
10.044149,command,(RA000) Neach-freagairt,All,tòiseachadh,
10.567893,text_message,QASumBot,(RA000) Neach-freagairt,A-nis a' feitheamh ris a' chompanach agad `/tòiseachadh` a thaipeadh.,
18.956503,command,(QA000) Neach-tadhail,All,toiseachadh,
18.990028,set_html,(slurk server),All,Bogsa snaoisein co-cheangailte ri Fionnghal NicDhòmhnaill,
19.02357,text_message,QASumBot,All,Math fhèin! Tòisichidh an còmhradh a-nis.,task_start
19.065663,set_html,(slurk server),All,Bogsa snaoisein co-cheangailte ri Fionnghal NicDhòmhnaill,
19.095616,set_text,(slurk server),All,,
19.112026,set_html,(slurk server),All,,
19.129577,set_text,(slurk server),All,,
19.146448,set_html,(slurk server),All,,
27.707524,text_message,(RA000) Neach-freagairt,All,tha mi duilich gun deach rudeigin ceàrr roimhe!,
37.927343,text_message,(RA000) Neach-freagairt,All,a bheil ceistean agaibh mun bhogsa seo?,
41.534044,text_message,(QA000) Neach-tadhail,All,Co tha seo anns an dealbh,
72.703118,text_message,(RA000) Neach-freagairt,All,'S e am Prionnsa Teàrlach a th' ann agus 's ann air bogsa snaoisein a tha an dealbh dheth,
90.346604,text_message,(QA000) Neach-tadhail,All,Cait an deach a lorg?,
134.919919,leave,(RA000) Neach-freagairt,All,,
