0,join,(RA016) Neach-freagairt,All,,
0.05489,join,(QA016) Neach-tadhail,All,,
0.155328,join,QASumBot,All,,
0.188674,set_text,(slurk server),All,,
0.200981,text_message,QASumBot,All,**Fàilte don sgrùdadh QASum!**,
0.23949,set_html,(slurk server),All,,
0.257579,set_text,(slurk server),All,,
0.272957,set_html,(slurk server),All,,
0.373394,set_html,(slurk server),All,Tàileasg Leòdhais,
0.484703,text_message,QASumBot,(RA016) Neach-freagairt,Tha (QA016) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
0.519049,set_html,(slurk server),All,Tàileasg Leòdhais,
0.598381,set_text,(slurk server),All,,
0.616391,set_html,(slurk server),All,,
0.632622,set_text,(slurk server),All,,
0.646645,set_html,(slurk server),All,,
0.6838,text_message,QASumBot,All,"Airson an sgrùdaidh seo, nì thu còmhradh ri neach eile mu thaisbeanadh aig taigh-tasgaidh. An uairsin, bheir thu geàrr-chunntas air na bhruidhinn thu seachad",
1.184543,text_message,QASumBot,All,Cuir a-steach `/tòiseachadh` gus an deuchainn a thòiseachadh.,
6.232815,text_message,QASumBot,(QA016) Neach-tadhail,Tha (RA016) Neach-freagairt air a dhol a-steach dhan t-seòmar.,
6.303252,set_html,(slurk server),All,Tàileasg Leòdhais,
6.400944,set_html,(slurk server),All,Tàileasg Leòdhais,
6.502385,set_text,(slurk server),All,,
6.516613,set_html,(slurk server),All,,
6.558256,set_text,(slurk server),All,,
6.571829,set_html,(slurk server),All,,
11.402025,join,(QA016) Neach-tadhail,All,,
11.923338,set_html,(slurk server),All,Tàileasg Leòdhais,
11.980875,text_message,QASumBot,(RA016) Neach-freagairt,Tha (QA016) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
12.046734,set_html,(slurk server),All,Tàileasg Leòdhais,
12.151283,set_text,(slurk server),All,,
12.168964,set_html,(slurk server),All,,
12.18099,set_text,(slurk server),All,,
12.192945,set_html,(slurk server),All,,
13.207942,leave,(QA016) Neach-tadhail,All,,
13.234699,text_message,QASumBot,(RA016) Neach-freagairt,"Tha (QA016) Neach-tadhail air an còmhradh fhàgail. Feuch an fuirich thu beagan, air eagal ‘s gun till do chompanach.",
14.209932,join,(QA016) Neach-tadhail,All,,
14.61453,text_message,QASumBot,(RA016) Neach-freagairt,Tha (QA016) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
14.642587,set_html,(slurk server),All,Tàileasg Leòdhais,
14.743272,set_html,(slurk server),All,Tàileasg Leòdhais,
14.851112,set_text,(slurk server),All,,
14.864608,set_html,(slurk server),All,,
14.878184,set_text,(slurk server),All,,
14.893606,set_html,(slurk server),All,,
16.00115,leave,(QA016) Neach-tadhail,All,,
16.027433,text_message,QASumBot,(RA016) Neach-freagairt,"Tha (QA016) Neach-tadhail air an còmhradh fhàgail. Feuch an fuirich thu beagan, air eagal ‘s gun till do chompanach.",
17.27976,join,(QA016) Neach-tadhail,All,,
17.746662,text_message,QASumBot,(RA016) Neach-freagairt,Tha (QA016) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
17.774594,set_html,(slurk server),All,Tàileasg Leòdhais,
17.877694,set_html,(slurk server),All,Tàileasg Leòdhais,
17.923886,set_text,(slurk server),All,,
17.937977,set_html,(slurk server),All,,
17.951161,set_text,(slurk server),All,,
17.965797,set_html,(slurk server),All,,
19.081885,leave,(QA016) Neach-tadhail,All,,
