0,join,(QA000) Neach-tadhail,All,,
0.062029,join,(RA000) Neach-freagairt,All,,
0.179109,join,QASumBot,All,,
0.200743,set_text,(slurk server),All,,
0.223195,text_message,QASumBot,All,**Fàilte don sgrùdadh QASum!**,
0.305887,set_html,(slurk server),All,Ghall-Ghàidhealaibh,
0.3415,set_html,(slurk server),All,,
0.389921,text_message,QASumBot,(RA000) Neach-freagairt,Tha (QA000) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
1.062608,set_text,(slurk server),All,,
1.084312,text_message,QASumBot,All,"Airson an sgrùdaidh seo, nì thu còmhradh ri neach eile mu thaisbeanadh aig taigh-tasgaidh. An uairsin, bheir thu geàrr-chunntas air na bhruidhinn thu seachad",
1.118901,set_html,(slurk server),All,Ghall-Ghàidhealaibh,
1.142506,set_html,(slurk server),All,,
1.255898,text_message,QASumBot,All,Cuir a-steach `/tòiseachadh` gus an deuchainn a thòiseachadh.,
1.857093,set_text,(slurk server),All,,
1.894109,set_html,(slurk server),All,,
1.915715,set_text,(slurk server),All,,
1.930956,set_html,(slurk server),All,,
50.521597,text_message,(QA000) Neach-tadhail,All,/toiseachadh,
60.173902,text_message,QASumBot,All,A bheil thu deiseil? Cuir a-steach `/tòiseachadh` gus an còmhradh a thòiseachadh.,
67.026598,command,(QA000) Neach-tadhail,All,toiseachadh,
67.546265,text_message,QASumBot,(QA000) Neach-tadhail,A-nis a' feitheamh ris a' chompanach agad `/tòiseachadh` a thaipeadh.,
77.452854,join,(RA000) Neach-freagairt,All,,
78.840118,text_message,QASumBot,(QA000) Neach-tadhail,Tha (RA000) Neach-freagairt air a dhol a-steach dhan t-seòmar.,
78.862154,set_html,(slurk server),All,Ghall-Ghàidhealaibh,
79.445669,set_html,(slurk server),All,Ghall-Ghàidhealaibh,
79.94967,set_text,(slurk server),All,,
79.970125,set_html,(slurk server),All,,
79.987944,set_text,(slurk server),All,,
80.012377,set_html,(slurk server),All,,
84.293252,command,(RA000) Neach-freagairt,All,tòiseachadh,
84.343804,text_message,QASumBot,All,Math fhèin! Tòisichidh an còmhradh a-nis.,task_start
84.370273,set_html,(slurk server),All,Ghall-Ghàidhealaibh,
84.940904,set_html,(slurk server),All,Ghall-Ghàidhealaibh,
85.53519,set_text,(slurk server),All,,
85.559983,set_html,(slurk server),All,,
85.583546,set_text,(slurk server),All,,
85.605363,set_html,(slurk server),All,,
96.574035,text_message,(RA000) Neach-freagairt,All,A bheil ceistean agad?,
114.779151,text_message,(QA000) Neach-tadhail,All,chi mi 3 rudan an seo - de th'aca ann an cumantas?,
167.226638,text_message,(RA000) Neach-freagairt,All,Chaidh an lorg còmhla ri chèile. 'S e pàirt den 'Stòras Ghall-Ghàidhealaibh' a th' annta.,
202.21693,leave,(RA000) Neach-freagairt,All,,
202.306936,text_message,QASumBot,(QA000) Neach-tadhail,"Tha (RA000) Neach-freagairt air an còmhradh fhàgail. Feuch an fuirich thu beagan, air eagal ‘s gun till do chompanach.",
210.678697,text_message,(QA000) Neach-tadhail,All,De cho sean 's a tha iad,
290.329477,text_message,(QA000) Neach-tadhail,All,Duilich - chan urrainn dhomh sracan a chur a-steach air a' mheur-chlar seo!,
