0,join,(QA004) Neach-tadhail,All,,
0.044755,join,(RA004) Neach-freagairt,All,,
0.156312,join,QASumBot,All,,
0.172797,set_text,(slurk server),All,,
0.182754,text_message,QASumBot,All,**Fàilte don sgrùdadh QASum!**,
0.195625,set_html,(slurk server),All,,
0.222958,set_text,(slurk server),All,,
0.242062,set_html,(slurk server),All,,
0.280963,set_html,(slurk server),All,Ciste-laighe nan suidhe Artair,
0.323978,text_message,QASumBot,(QA004) Neach-tadhail,Tha (RA004) Neach-freagairt air a dhol a-steach dhan t-seòmar.,
0.380777,set_html,(slurk server),All,Ciste-laighe nan suidhe Artair,
0.43634,set_text,(slurk server),All,,
0.451708,set_html,(slurk server),All,,
0.466397,set_text,(slurk server),All,,
0.480862,set_html,(slurk server),All,,
0.675605,text_message,QASumBot,All,"Airson an sgrùdaidh seo, nì thu còmhradh ri neach eile mu thaisbeanadh aig taigh-tasgaidh. An uairsin, bheir thu geàrr-chunntas air na bhruidhinn thu seachad",
0.709656,text_message,QASumBot,(RA004) Neach-freagairt,Tha (QA004) Neach-tadhail air a dhol a-steach dhan t-seòmar.,
0.722959,set_html,(slurk server),All,Ciste-laighe nan suidhe Artair,
0.760474,set_html,(slurk server),All,Ciste-laighe nan suidhe Artair,
0.798822,set_text,(slurk server),All,,
0.832509,set_html,(slurk server),All,,
0.846307,set_text,(slurk server),All,,
0.860117,set_html,(slurk server),All,,
1.177112,text_message,QASumBot,All,Cuir a-steach `/tòiseachadh` gus an deuchainn a thòiseachadh.,
58.119173,command,(RA004) Neach-freagairt,All,tòiseachadh,
58.644919,text_message,QASumBot,(RA004) Neach-freagairt,A-nis a' feitheamh ris a' chompanach agad `/tòiseachadh` a thaipeadh.,
66.695545,command,(QA004) Neach-tadhail,All,tòiseachadh,
66.712084,text_message,QASumBot,All,Math fhèin! Tòisichidh an còmhradh a-nis.,task_start
66.725705,set_html,(slurk server),All,Ciste-laighe nan suidhe Artair,
66.766523,set_html,(slurk server),All,Ciste-laighe nan suidhe Artair,
66.845174,set_text,(slurk server),All,,
66.859132,set_html,(slurk server),All,,
66.872451,set_text,(slurk server),All,,
66.885779,set_html,(slurk server),All,,
98.055111,text_message,(RA004) Neach-freagairt,All,Halò! An dòchas gu bheil thu gu math,
115.210568,text_message,(QA004) Neach-tadhail,All,"Tha, agus ciamar a tha thu fhèin?",
133.937029,text_message,(RA004) Neach-freagairt,All,Glè mhath taing. Dè tha thu airson faighinn a-mach?,
190.22104,text_message,(QA004) Neach-tadhail,All,Cha chuala mi riamh mu na cistean-laighe seo. Càit an deach an lorgß,
281.682007,text_message,(RA004) Neach-freagairt,All,"Chaidh iad a lorg air slèibhtean Arthur's Seat ann an Dùn Èideann, le buidheann de bhalaich a bha a-muigh a shealg coineanaich.",
308.633209,text_message,(QA004) Neach-tadhail,All,Tha sin uamhasach inntinneach. Dè cho mòr 's a tha iad?,
399.427293,text_message,(RA004) Neach-freagairt,All,"Chan eil na figearan ach 95mm de dh'fhaid. Tha 17 dhiubh ann uile gu lèir, is iad uile ri lorg am broinn ciste beaga cuideachd.",
452.452846,text_message,(QA004) Neach-tadhail,All,An e cuirp de chloinn a th' annta?,
666.898914,text_message,QASumBot,All,"Tha an còmhradh agad air mairsinn airson greis mu thràth. Nuair a bhios tu deiseil bruidhinn mun taisbeanadh, sgrìobh `/deiseil` gus an geàrr-chunntas a thòiseachadh.",
676.125055,text_message,(RA004) Neach-freagairt,All,"Uill, chan eil e buileach cinnteach dè tha iad a' riochdachadh no carson a chaidh iad a chuir am falach. Tha beachdan is teòiridhean ann ged-tà, mar eisimpleir gu bheil iad a' toirt urran do dhaoine a chaidh a mharbhadh ann an tìrean cèin neo seòladairean a chaidh air chall aig muir.",
703.211054,text_message,(QA004) Neach-tadhail,All,tapadh leibh.,
710.511041,text_message,(RA004) Neach-freagairt,All,'S e do bheatha!,
